,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.022316234186291695,-0.0045078513212502,0.0064973384141922,-0.016895052045583725,0.029977168887853622,0.012558087706565857,0.01627071015536785,0.022835735231637955,-0.02403983101248741,0.009751749224960804,0.00024336090427823365,0.010355575941503048,-0.01542995311319828,0.018824879080057144,-0.013820958323776722,-0.018051913008093834,-0.044645801186561584,-0.018136095255613327,-0.0075849504210054874,0.013674534857273102,0.009071080945432186,0.010476128198206425,0.003887855913490057,0.0054955026134848595,0.026196176186203957,-0.02964084967970848,-0.006593145430088043,-0.04299921169877052,-0.027379462495446205,0.013094251044094563,0.03735218197107315,-0.03189241141080856
1,-0.021524351090192795,0.05134962871670723,-0.010455219075083733,0.022419989109039307,-0.005167518742382526,0.02135876566171646,-0.001630347571335733,0.009804198518395424,-0.03601871058344841,0.00048388601862825453,0.0022910083644092083,-0.01603141985833645,0.005697104148566723,0.035805489867925644,-0.022034229710698128,0.014928971417248249,-0.011958545073866844,0.026050442829728127,-0.015328633598983288,0.026732971891760826,-0.0076470086351037025,0.008406592532992363,0.016513116657733917,0.02741280198097229,-0.027086740359663963,-0.05099931359291077,-0.012946429662406445,-0.01890723779797554,-0.02120555378496647,8.370461728191003e-05,0.007055205758661032,0.022203903645277023
2,0.00541737861931324,-0.0061000799760222435,-0.015324382111430168,-0.01570763811469078,0.0006614026497118175,-0.00842142291367054,0.010873569175601006,0.008648056536912918,-0.00043000103323720396,0.03021377883851528,0.03600332513451576,0.010073049925267696,-0.012531019747257233,0.015421713702380657,-0.013758763670921326,0.03497150167822838,0.031760793179273605,0.02837943658232689,0.024302132427692413,0.010063341818749905,-0.008895162492990494,0.006391097791492939,-0.029060304164886475,0.025532444939017296,-0.0025048290845006704,-0.004584058653563261,0.0008133806986734271,0.028098026290535927,-0.0030552628450095654,-0.024089355021715164,-0.0027772514149546623,0.01618940196931362
3,0.03420545533299446,-0.0042916531674563885,-0.012698745355010033,0.017568547278642654,0.010562020353972912,0.00982918031513691,-0.017888423055410385,0.03621288016438484,-0.030645081773400307,-0.02227616123855114,-0.01150469109416008,-0.022960852831602097,0.0028271167539060116,0.02508518099784851,0.004401019774377346,0.0055535705760121346,0.01775447092950344,-0.007941240444779396,-0.0015316337812691927,0.02963518165051937,-0.005385988391935825,-0.01389291137456894,0.0003559056203812361,0.03239086642861366,-0.028322789818048477,0.022298499941825867,0.016654055565595627,-0.01722623221576214,0.012180021032691002,-0.010886539705097675,-0.015195595100522041,0.04237240180373192
4,0.01399716455489397,0.002483805175870657,0.03463774919509888,-0.019714592024683952,0.002134086098521948,-0.0001331318635493517,-0.03476724028587341,0.01544495951384306,-0.013194228522479534,0.03308345377445221,0.0037577033508569,-0.014678573235869408,-0.030987566336989403,-0.008255857042968273,-0.057998575270175934,0.0014895184431225061,0.020908132195472717,-0.02644018456339836,0.03202167898416519,0.02654283680021763,0.01790277101099491,-0.015035063028335571,-0.01467760931700468,-0.01995956525206566,-0.028772806748747826,-0.01108533889055252,-0.016072917729616165,-0.011113624088466167,0.013338476419448853,-0.012500196695327759,0.03937113285064697,-0.006270907819271088
5,-0.023429201915860176,-0.04863132908940315,-0.040384672582149506,0.013886230997741222,-0.008520400151610374,0.0071022724732756615,0.014696205966174603,-0.023142816498875618,-0.03544032946228981,0.02707427740097046,-0.0011326244566589594,-0.007441394962370396,0.02072121761739254,0.011088731698691845,-0.006285593844950199,-0.003888498991727829,-0.03126232326030731,0.004498686175793409,0.008264677599072456,0.04000740870833397,0.013231167569756508,-0.011976229026913643,0.003706525545567274,-0.05204183980822563,0.027103591710329056,-0.023943379521369934,-0.018669603392481804,-0.02346227504312992,0.03925324231386185,0.0188805740326643,0.02538110874593258,0.0036247242242097855
6,-0.005596130155026913,0.025039583444595337,0.009511807933449745,-0.01732107251882553,-0.007369104772806168,-2.627633512020111e-05,0.0031034406274557114,0.017477724701166153,-0.019336335361003876,0.03246643766760826,0.012872290797531605,-0.003467440139502287,0.019995057955384254,0.0003768463502638042,-0.03648856654763222,-0.005000667180866003,0.0011925447033718228,-0.01709802635014057,-0.007647068705409765,-0.012851232662796974,0.004762780852615833,0.008804567158222198,0.016212237998843193,-0.015097412280738354,0.004064616747200489,-0.04959886148571968,-0.0022110510617494583,0.04508265107870102,0.00796012207865715,0.0039023966528475285,0.002214556559920311,0.023737933486700058
7,0.010263418778777122,-0.0029789763502776623,-0.029813041910529137,0.02721816673874855,-0.01266710925847292,0.017265619710087776,-0.022326888516545296,0.02257111296057701,0.017584793269634247,-0.0026918097864836454,0.0032416086178272963,-0.011071598157286644,0.0035247821360826492,0.04944271221756935,0.0349498949944973,0.0023512374609708786,-0.009576419368386269,-0.03579631447792053,0.007680593524128199,-0.003695880528539419,0.015535974875092506,-0.008497470989823341,0.01110068242996931,0.02788136899471283,0.003533588722348213,-0.01926218345761299,0.001822570338845253,0.020826265215873718,-0.019818756729364395,-0.027500968426465988,-0.011331433430314064,-0.021463941782712936
8,-0.012351280078291893,-0.07271299511194229,-0.005510034970939159,-0.018948087468743324,-0.007602742873132229,0.015678565949201584,0.0034687488805502653,0.002636764897033572,-0.008611292578279972,0.03148961067199707,-0.0070281801745295525,0.025468286126852036,-0.019188422709703445,0.00391767593100667,0.012535584159195423,-0.02381915971636772,-0.003991606645286083,0.008649885654449463,-0.0047839367762207985,-0.01023599598556757,-0.010152791626751423,-0.0365631990134716,-0.0167660154402256,-0.047792699187994,0.02107228897511959,0.002284564543515444,-0.0071649737656116486,-0.02545813098549843,0.02367858588695526,-0.006293304264545441,0.00011253049888182431,0.015185545198619366
9,0.006681352853775024,0.005768680479377508,-0.022944297641515732,-0.004278714302927256,0.018986715003848076,-0.035488054156303406,-0.021546443924307823,0.04435371607542038,0.03483179211616516,0.013403652235865593,-0.005679053720086813,0.013101386837661266,0.0033157137222588062,-0.00938976090401411,0.021448297426104546,-0.00608473364263773,0.033070310950279236,-0.027434756979346275,-0.023959467187523842,0.011716624721884727,-0.05802776291966438,0.025699619203805923,0.002073700772598386,0.011512396857142448,-0.005601498298346996,-0.0046013942919671535,0.026963988319039345,-0.046696074306964874,0.009503296576440334,0.015762168914079666,-0.005811432376503944,0.0174282006919384
